image_path,label,xmin,ymin,xmax,ymax
VOCdevkit/VOC2008/JPEGImages/2008_003112.jpg,person,255.4222,388.9222,281.1707,418.2635
VOCdevkit/VOC2008/JPEGImages/2008_003112.jpg,person,223.6856,403.2934,260.2126,422.4551
VOCdevkit/VOC2008/JPEGImages/2008_003112.jpg,person,166.7994,367.3653,190.7515,427.8443
VOCdevkit/VOC2008/JPEGImages/2008_003112.jpg,person,196.7395,378.1437,248.2365,397.9042
VOCdevkit/VOC2008/JPEGImages/2008_003112.jpg,person,208.1168,393.7126,231.4701,421.8563
VOCdevkit/VOC2008/JPEGImages/2008_003114.jpg,cat,0.0,9.1377,500.0,436.0
VOCdevkit/VOC2008/JPEGImages/2008_003120.jpg,person,45.7793,33.9799,296.7492,312.2408
VOCdevkit/VOC2008/JPEGImages/2008_003120.jpg,person,1.0,22.7425,31.3311,196.1204
VOCdevkit/VOC2008/JPEGImages/2008_003122.jpg,person,247.5577,222.6776,284.8579,330.1377
VOCdevkit/VOC2008/JPEGImages/2008_003127.jpg,person,56.1617,141.6168,374.0,500.0
VOCdevkit/VOC2008/JPEGImages/2008_003128.jpg,person,125.509,83.7485,446.4192,419.7485
VOCdevkit/VOC2008/JPEGImages/2008_003128.jpg,person,0.26347,0.2515,213.0299,368.9461
VOCdevkit/VOC2008/JPEGImages/2008_003134.jpg,person,34.8579,74.1936,254.2185,334.0
VOCdevkit/VOC2008/JPEGImages/2008_003134.jpg,person,231.1279,91.9556,482.9041,334.0
VOCdevkit/VOC2008/JPEGImages/2008_003140.jpg,car,385.3022,111.0348,413.2326,128.4341
VOCdevkit/VOC2008/JPEGImages/2008_003140.jpg,car,385.3022,116.0714,432.9212,152.2436
VOCdevkit/VOC2008/JPEGImages/2008_003140.jpg,car,421.4744,123.8553,500.0,186.5842
VOCdevkit/VOC2008/JPEGImages/2008_003140.jpg,car,303.8004,131.6392,434.7527,235.119
VOCdevkit/VOC2008/JPEGImages/2008_003140.jpg,person,166.8956,125.6868,197.1154,210.8516
VOCdevkit/VOC2008/JPEGImages/2008_003140.jpg,person,189.7894,147.207,313.4158,329.8993
VOCdevkit/VOC2008/JPEGImages/2008_003140.jpg,person,89.9725,103.2509,182.9212,375.0
VOCdevkit/VOC2008/JPEGImages/2008_003140.jpg,bicycle,62.0421,239.6978,416.4377,375.0
VOCdevkit/VOC2008/JPEGImages/2008_003140.jpg,bicycle,0.0,217.2619,275.87,375.0
VOCdevkit/VOC2008/JPEGImages/2008_003143.jpg,person,0.0,27.1707,422.6796,375.0
VOCdevkit/VOC2008/JPEGImages/2008_003143.jpg,person,290.1946,0.22455,500.0,375.0
VOCdevkit/VOC2008/JPEGImages/2008_003146.jpg,person,114.5958,93.6377,311.7515,374.7754
VOCdevkit/VOC2008/JPEGImages/2008_003146.jpg,person,289.7455,122.3802,496.7814,375.0
VOCdevkit/VOC2008/JPEGImages/2008_003146.jpg,chair,0.97305,300.2246,91.2425,375.0
VOCdevkit/VOC2008/JPEGImages/2008_003146.jpg,chair,74.6257,262.5,104.7156,374.7754
VOCdevkit/VOC2008/JPEGImages/2008_003146.jpg,chair,0.0,244.985,44.5359,314.5958
VOCdevkit/VOC2008/JPEGImages/2008_003146.jpg,diningtable,0.0,264.7455,38.6976,324.476
VOCdevkit/VOC2008/JPEGImages/2008_003146.jpg,diningtable,90.7934,201.4222,224.1766,269.6856
VOCdevkit/VOC2008/JPEGImages/2008_003147.jpg,sheep,120.8832,161.9012,212.5,262.5
VOCdevkit/VOC2008/JPEGImages/2008_003147.jpg,sheep,209.3563,204.1168,256.512,277.7695
VOCdevkit/VOC2008/JPEGImages/2008_003147.jpg,sheep,265.494,219.3862,320.2844,294.8353
VOCdevkit/VOC2008/JPEGImages/2008_003151.jpg,motorbike,143.3383,216.6916,317.5898,319.0868
VOCdevkit/VOC2008/JPEGImages/2008_003151.jpg,person,225.524,183.009,274.9251,293.488
VOCdevkit/VOC2008/JPEGImages/2008_003154.jpg,person,248.8772,8.7575,500.0,375.0
VOCdevkit/VOC2008/JPEGImages/2008_003157.jpg,person,39.8507,161.6418,142.8358,360.0
VOCdevkit/VOC2008/JPEGImages/2008_003157.jpg,person,139.2537,190.2985,228.806,360.0
VOCdevkit/VOC2008/JPEGImages/2008_003157.jpg,person,227.0149,163.4328,326.4179,360.0
VOCdevkit/VOC2008/JPEGImages/2008_003160.jpg,bird,418.7318,96.1647,458.8192,169.7799
VOCdevkit/VOC2008/JPEGImages/2008_003160.jpg,bird,266.3994,86.6895,331.9971,154.4738
VOCdevkit/VOC2008/JPEGImages/2008_003160.jpg,bird,90.7434,139.8965,130.102,229.5466
VOCdevkit/VOC2008/JPEGImages/2008_003160.jpg,bird,28.7901,110.0131,92.93,199.6633
VOCdevkit/VOC2008/JPEGImages/2008_003160.jpg,bird,107.5073,105.6399,169.4606,196.7478
VOCdevkit/VOC2008/JPEGImages/2008_003160.jpg,bird,415.0875,80.1297,436.9534,112.1997
VOCdevkit/VOC2008/JPEGImages/2008_003160.jpg,bird,98.7609,96.8936,135.2041,141.3542
VOCdevkit/VOC2008/JPEGImages/2008_003160.jpg,bird,69.6064,98.3513,100.2187,144.9985
VOCdevkit/VOC2008/JPEGImages/2008_003160.jpg,bird,88.5569,96.1647,109.6939,124.5904
VOCdevkit/VOC2008/JPEGImages/2008_003168.jpg,chair,303.3683,197.9042,375.0,390.7186
VOCdevkit/VOC2008/JPEGImages/2008_003180.jpg,dog,269.5359,122.3802,405.6138,355.4641
VOCdevkit/VOC2008/JPEGImages/2008_003182.jpg,person,181.877,187.004,318.7817,500.0
VOCdevkit/VOC2008/JPEGImages/2008_003182.jpg,horse,71.7579,181.0516,333.0,500.0
VOCdevkit/VOC2008/JPEGImages/2008_003182.jpg,bottle,211.7096,312.2754,234.4641,357.7844
VOCdevkit/VOC2008/JPEGImages/2008_003191.jpg,person,43.3769,292.0112,149.7201,376.0
VOCdevkit/VOC2008/JPEGImages/2008_003191.jpg,person,362.4067,284.5485,480.8769,376.0
VOCdevkit/VOC2008/JPEGImages/2008_003191.jpg,person,315.7649,136.2276,458.4888,376.0
VOCdevkit/VOC2008/JPEGImages/2008_003191.jpg,person,150.653,75.5933,328.8246,376.0
VOCdevkit/VOC2008/JPEGImages/2008_003191.jpg,person,22.8545,106.3769,160.9142,356.3769
VOCdevkit/VOC2008/JPEGImages/2008_003196.jpg,aeroplane,98.8623,62.515,348.9222,152.5749
VOCdevkit/VOC2008/JPEGImages/2008_003200.jpg,bottle,11.1377,323.0539,82.994,474.5509
VOCdevkit/VOC2008/JPEGImages/2008_003200.jpg,tvmonitor,1.0,5.0898,339.8802,333.2335
VOCdevkit/VOC2008/JPEGImages/2008_003203.jpg,person,12.2006,8.7575,396.1826,375.0
VOCdevkit/VOC2008/JPEGImages/2008_003203.jpg,pottedplant,0.0,121.0329,154.1168,298.4281
VOCdevkit/VOC2008/JPEGImages/2008_003208.jpg,person,78.0719,434.4311,113.4012,497.3054
VOCdevkit/VOC2008/JPEGImages/2008_003209.jpg,person,42.8473,215.2695,188.9551,317.0659
VOCdevkit/VOC2008/JPEGImages/2008_003209.jpg,person,173.985,223.6527,277.5778,364.9701
VOCdevkit/VOC2008/JPEGImages/2008_003209.jpg,person,262.009,258.3832,333.0,403.2934
VOCdevkit/VOC2008/JPEGImages/2008_003213.jpg,cat,123.2934,52.2754,275.6287,300.0
VOCdevkit/VOC2008/JPEGImages/2008_003213.jpg,tvmonitor,1.0,51.5569,115.0299,179.8204
VOCdevkit/VOC2008/JPEGImages/2008_003224.jpg,person,347.6796,143.0389,481.0629,350.9731
VOCdevkit/VOC2008/JPEGImages/2008_003224.jpg,person,231.3623,136.7515,344.0868,296.6317
VOCdevkit/VOC2008/JPEGImages/2008_003224.jpg,person,11.7515,166.8413,187.3503,373.4281
VOCdevkit/VOC2008/JPEGImages/2008_003224.jpg,bottle,202.6198,246.7814,227.3204,332.1108
VOCdevkit/VOC2008/JPEGImages/2008_003224.jpg,chair,138.3982,191.0928,186.9012,236.003
VOCdevkit/VOC2008/JPEGImages/2008_003224.jpg,chair,124.0269,175.3743,152.3204,222.979
VOCdevkit/VOC2008/JPEGImages/2008_003224.jpg,diningtable,111.4521,258.4581,455.9132,375.0
VOCdevkit/VOC2008/JPEGImages/2008_003224.jpg,diningtable,0.0,204.5659,186.9012,293.0389
VOCdevkit/VOC2008/JPEGImages/2008_003224.jpg,diningtable,1.0,176.7216,60.2545,211.3024
VOCdevkit/VOC2008/JPEGImages/2008_003224.jpg,bottle,354.8653,92.2904,367.4401,113.8473
VOCdevkit/VOC2008/JPEGImages/2008_003224.jpg,chair,358.4581,70.2844,397.5299,104.4162
VOCdevkit/VOC2008/JPEGImages/2008_003231.jpg,person,153.8632,120.5497,358.1261,353.0
VOCdevkit/VOC2008/JPEGImages/2008_003231.jpg,cat,223.135,214.2442,367.4512,320.3721
VOCdevkit/VOC2008/JPEGImages/2008_003242.jpg,person,54.3961,4.4778,334.1474,334.0
VOCdevkit/VOC2008/JPEGImages/2008_003242.jpg,horse,0.22202,146.1297,479.7957,334.0
VOCdevkit/VOC2008/JPEGImages/2008_003244.jpg,cat,0.0,23.6527,385.0,466.1677
VOCdevkit/VOC2008/JPEGImages/2008_003248.jpg,person,295.5539,48.0598,500.0,333.0
VOCdevkit/VOC2008/JPEGImages/2008_003248.jpg,tvmonitor,181.8513,93.9781,331.9971,195.2901
VOCdevkit/VOC2008/JPEGImages/2008_003248.jpg,tvmonitor,1.0,94.707,103.1341,266.7187
VOCdevkit/VOC2008/JPEGImages/2008_003251.jpg,person,133.009,80.1647,376.8713,375.0
VOCdevkit/VOC2008/JPEGImages/2008_003251.jpg,person,229.1168,169.985,347.6796,327.6198
VOCdevkit/VOC2008/JPEGImages/2008_003252.jpg,chair,136.6604,77.8918,435.1679,372.6679
VOCdevkit/VOC2008/JPEGImages/2008_003261.jpg,aeroplane,17.0959,68.8091,489.1208,222.4503
VOCdevkit/VOC2008/JPEGImages/2008_003261.jpg,car,432.2824,170.9405,464.254,180.7096
VOCdevkit/VOC2008/JPEGImages/2008_003264.jpg,diningtable,89.8952,212.2006,325.6737,372.979
VOCdevkit/VOC2008/JPEGImages/2008_003264.jpg,chair,226.4222,224.3263,322.5299,375.0
VOCdevkit/VOC2008/JPEGImages/2008_003264.jpg,chair,111.003,213.0988,207.5599,368.0389
VOCdevkit/VOC2008/JPEGImages/2008_003264.jpg,chair,83.1587,207.2605,126.7216,341.5419
VOCdevkit/VOC2008/JPEGImages/2008_003264.jpg,chair,106.9611,196.9311,159.506,227.9192
VOCdevkit/VOC2008/JPEGImages/2008_003264.jpg,chair,219.6856,202.3204,264.5958,231.0629
VOCdevkit/VOC2008/JPEGImages/2008_003264.jpg,chair,265.494,206.3623,312.2006,235.5539
VOCdevkit/VOC2008/JPEGImages/2008_003264.jpg,tvmonitor,106.512,175.3743,143.7874,217.5898
VOCdevkit/VOC2008/JPEGImages/2008_003265.jpg,person,43.6377,9.2066,193.6377,375.0
VOCdevkit/VOC2008/JPEGImages/2008_003265.jpg,person,292.8892,129.1168,500.0,375.0
VOCdevkit/VOC2008/JPEGImages/2008_003265.jpg,chair,1.0,229.2665,106.0629,375.0
VOCdevkit/VOC2008/JPEGImages/2008_003266.jpg,bus,31.3055,51.8233,464.254,302.7114
VOCdevkit/VOC2008/JPEGImages/2008_003266.jpg,person,475.3552,207.6847,494.0053,259.6385
VOCdevkit/VOC2008/JPEGImages/2008_003266.jpg,person,490.0089,209.0169,500.0,261.8588
VOCdevkit/VOC2008/JPEGImages/2008_003269.jpg,motorbike,9.9911,1.5124,470.4707,274.603
VOCdevkit/VOC2008/JPEGImages/2008_003269.jpg,pottedplant,442.4956,1.0,482.9041,36.5924
VOCdevkit/VOC2008/JPEGImages/2008_003272.jpg,dog,156.5275,27.7984,194.7158,62.8783
VOCdevkit/VOC2008/JPEGImages/2008_003272.jpg,dog,86.8117,35.7913,122.3357,64.2105
VOCdevkit/VOC2008/JPEGImages/2008_003272.jpg,dog,50.8437,10.4805,92.1403,68.2069
VOCdevkit/VOC2008/JPEGImages/2008_003272.jpg,dog,22.8686,39.7877,59.7247,67.3188
VOCdevkit/VOC2008/JPEGImages/2008_003272.jpg,horse,351.9094,70.8712,395.4263,205.8623
VOCdevkit/VOC2008/JPEGImages/2008_003272.jpg,horse,390.0977,45.5604,455.8171,209.8588
VOCdevkit/VOC2008/JPEGImages/2008_003275.jpg,boat,76.4222,227.4701,118.6377,278.6677
VOCdevkit/VOC2008/JPEGImages/2008_003275.jpg,aeroplane,290.6437,245.4341,355.7635,272.8293
VOCdevkit/VOC2008/JPEGImages/2008_003276.jpg,dog,181.8384,134.9725,374.556,283.7291
VOCdevkit/VOC2008/JPEGImages/2008_003276.jpg,bottle,382.9929,54.1554,410.968,100.3366
VOCdevkit/VOC2008/JPEGImages/2008_003276.jpg,bottle,402.087,39.9458,425.1776,85.6829
VOCdevkit/VOC2008/JPEGImages/2008_003276.jpg,bottle,368.7833,38.6137,396.7584,83.0187
VOCdevkit/VOC2008/JPEGImages/2008_003276.jpg,bottle,303.952,49.2709,350.5773,76.802
VOCdevkit/VOC2008/JPEGImages/2008_003276.jpg,bottle,357.6821,22.1838,385.6572,64.8126
VOCdevkit/VOC2008/JPEGImages/2008_003276.jpg,bottle,385.6572,25.2922,410.524,55.0435
VOCdevkit/VOC2008/JPEGImages/2008_003277.jpg,person,262.7994,79.2665,472.5299,375.0
VOCdevkit/VOC2008/JPEGImages/2008_003277.jpg,person,109.2066,196.482,309.0569,375.0
VOCdevkit/VOC2008/JPEGImages/2008_003283.jpg,horse,0.0,116.3259,339.9201,341.0
VOCdevkit/VOC2008/JPEGImages/2008_003283.jpg,person,52.6199,21.7433,188.0551,341.0
VOCdevkit/VOC2008/JPEGImages/2008_003283.jpg,person,325.7105,93.2353,465.1421,341.0
VOCdevkit/VOC2008/JPEGImages/2008_003287.jpg,person,173.3862,172.1557,305.7216,500.0
VOCdevkit/VOC2008/JPEGImages/2008_003288.jpg,person,130.7635,127.7695,450.0749,375.0
VOCdevkit/VOC2008/JPEGImages/2008_003290.jpg,person,230.9682,7.9431,431.0,500.0
VOCdevkit/VOC2008/JPEGImages/2008_003290.jpg,person,7.7241,12.1237,165.7508,500.0
VOCdevkit/VOC2008/JPEGImages/2008_003290.jpg,person,143.1756,160.9532,303.7107,500.0
VOCdevkit/VOC2008/JPEGImages/2008_003290.jpg,chair,133.9783,309.7826,284.4799,500.0
VOCdevkit/VOC2008/JPEGImages/2008_003290.jpg,bottle,47.8579,126.6722,74.6137,201.087
VOCdevkit/VOC2008/JPEGImages/2008_003297.jpg,cow,158.1587,140.3443,333.7575,273.2784
VOCdevkit/VOC2008/JPEGImages/2008_003297.jpg,cow,53.518,84.2066,74.1766,111.6018
VOCdevkit/VOC2008/JPEGImages/2008_003302.jpg,bus,21.3204,25.4491,349.4641,476.3473
VOCdevkit/VOC2008/JPEGImages/2008_003303.jpg,cat,0.97305,94.9102,375.0,500.0
VOCdevkit/VOC2008/JPEGImages/2008_003304.jpg,person,118.9371,251.7964,196.1826,484.1317
VOCdevkit/VOC2008/JPEGImages/2008_003311.jpg,person,0.52395,0.22455,499.476,374.7754
VOCdevkit/VOC2008/JPEGImages/2008_003313.jpg,boat,17.1407,147.5299,499.0269,250.8234
VOCdevkit/VOC2008/JPEGImages/2008_003313.jpg,person,188.6976,152.9192,253.8174,225.2246
VOCdevkit/VOC2008/JPEGImages/2008_003318.jpg,person,106.8097,30.7724,500.0,333.0
VOCdevkit/VOC2008/JPEGImages/2008_003318.jpg,person,281.25,122.1903,466.8843,333.0
VOCdevkit/VOC2008/JPEGImages/2008_003321.jpg,bus,150.9731,151.5719,405.1647,237.7994
VOCdevkit/VOC2008/JPEGImages/2008_003321.jpg,car,460.8533,194.2365,500.0,225.2246
VOCdevkit/VOC2008/JPEGImages/2008_003321.jpg,car,405.6138,186.1527,473.8772,220.2844
VOCdevkit/VOC2008/JPEGImages/2008_003321.jpg,car,11.7515,206.3623,93.488,263.8473
VOCdevkit/VOC2008/JPEGImages/2008_003323.jpg,motorbike,125.8234,31.6617,447.8293,375.0
VOCdevkit/VOC2008/JPEGImages/2008_003323.jpg,motorbike,0.0,81.9611,131.2126,252.6198
VOCdevkit/VOC2008/JPEGImages/2008_003329.jpg,person,385.8533,137.6497,500.0,375.0
VOCdevkit/VOC2008/JPEGImages/2008_003329.jpg,person,255.6138,91.8413,405.1647,375.0
VOCdevkit/VOC2008/JPEGImages/2008_003329.jpg,person,226.8713,123.7275,278.0689,255.7635
VOCdevkit/VOC2008/JPEGImages/2008_003329.jpg,person,154.5659,116.991,189.5958,209.9551
VOCdevkit/VOC2008/JPEGImages/2008_003329.jpg,person,165.3443,108.4581,177.021,128.6677
VOCdevkit/VOC2008/JPEGImages/2008_003329.jpg,bicycle,237.6497,301.5719,426.2725,375.0
VOCdevkit/VOC2008/JPEGImages/2008_003329.jpg,bicycle,424.0269,296.1826,500.0,375.0
VOCdevkit/VOC2008/JPEGImages/2008_003329.jpg,bicycle,229.5659,183.009,276.2725,279.5659
VOCdevkit/VOC2008/JPEGImages/2008_003329.jpg,bicycle,153.6677,155.6138,185.1048,216.6916
VOCdevkit/VOC2008/JPEGImages/2008_003329.jpg,car,348.5778,135.8533,500.0,218.0389
VOCdevkit/VOC2008/JPEGImages/2008_003335.jpg,person,90.1946,25.4491,374.0269,500.0
VOCdevkit/VOC2008/JPEGImages/2008_003335.jpg,person,0.0,161.3372,67.7326,306.686
VOCdevkit/VOC2008/JPEGImages/2008_003338.jpg,person,411.003,24.476,500.0,368.488
VOCdevkit/VOC2008/JPEGImages/2008_003338.jpg,person,1.0,169.0868,54.4162,374.7754
VOCdevkit/VOC2008/JPEGImages/2008_003338.jpg,person,75.524,99.0269,183.3084,307.8593
VOCdevkit/VOC2008/JPEGImages/2008_003338.jpg,person,0.0,68.488,83.1587,311.9012
VOCdevkit/VOC2008/JPEGImages/2008_003338.jpg,person,210.2545,21.3323,288.8473,191.0928
VOCdevkit/VOC2008/JPEGImages/2008_003338.jpg,person,286.6018,85.5539,304.5659,108.009
VOCdevkit/VOC2008/JPEGImages/2008_003338.jpg,person,309.0569,48.7275,349.476,137.6497
VOCdevkit/VOC2008/JPEGImages/2008_003338.jpg,person,384.0569,44.2365,420.8832,113.8473
VOCdevkit/VOC2008/JPEGImages/2008_003338.jpg,person,149.1766,108.009,270.8832,319.5359
VOCdevkit/VOC2008/JPEGImages/2008_003338.jpg,person,322.5219,41.363,421.6472,319.7886
VOCdevkit/VOC2008/JPEGImages/2008_003342.jpg,person,45.8832,0.22455,242.5898,375.0
VOCdevkit/VOC2008/JPEGImages/2008_003342.jpg,person,446.0329,160.5539,500.0,232.4102
VOCdevkit/VOC2008/JPEGImages/2008_003342.jpg,person,405.1647,143.488,437.9491,178.0689
VOCdevkit/VOC2008/JPEGImages/2008_003342.jpg,person,215.1946,0.0,411.4521,375.0
VOCdevkit/VOC2008/JPEGImages/2008_003347.jpg,dog,136.6618,49.965,401.9679,282.4723
VOCdevkit/VOC2008/JPEGImages/2008_003360.jpg,bird,153.4192,56.7638,396.7584,257.0302
VOCdevkit/VOC2008/JPEGImages/2008_003362.jpg,boat,256.512,52.3204,494.0868,142.5898
VOCdevkit/VOC2008/JPEGImages/2008_003373.jpg,bus,55.3144,132.7096,448.2784,264.2964
VOCdevkit/VOC2008/JPEGImages/2008_003373.jpg,bus,0.0,153.8174,61.1527,240.494
VOCdevkit/VOC2008/JPEGImages/2008_003378.jpg,car,398.3236,238.156,439.1399,275.328
VOCdevkit/VOC2008/JPEGImages/2008_003378.jpg,car,313.7755,241.8003,353.863,272.4125
VOCdevkit/VOC2008/JPEGImages/2008_003378.jpg,chair,68.8776,261.4796,112.6093,333.637
VOCdevkit/VOC2008/JPEGImages/2008_003378.jpg,bicycle,214.7455,250.8234,244.3862,287.6497
VOCdevkit/VOC2008/JPEGImages/2008_003380.jpg,horse,251.8222,186.5437,298.4694,213.5117
VOCdevkit/VOC2008/JPEGImages/2008_003380.jpg,person,270.7726,179.2551,283.1633,204.0364
VOCdevkit/VOC2008/JPEGImages/2008_003381.jpg,bus,32.7381,160.0275,429.2582,269.4597
VOCdevkit/VOC2008/JPEGImages/2008_003386.jpg,cat,115.2052,6.2649,493.9366,381.0
VOCdevkit/VOC2008/JPEGImages/2008_003393.jpg,sofa,68.6377,155.988,375.0,490.1198
VOCdevkit/VOC2008/JPEGImages/2008_003393.jpg,person,266.2425,169.1617,375.0,489.521
VOCdevkit/VOC2008/JPEGImages/2008_003393.jpg,person,115.3443,110.479,327.9192,500.0
VOCdevkit/VOC2008/JPEGImages/2008_003394.jpg,motorbike,1.0,1.0,500.0,375.0
VOCdevkit/VOC2008/JPEGImages/2008_003406.jpg,person,371.0329,311.003,391.2425,371.6317
VOCdevkit/VOC2008/JPEGImages/2008_003406.jpg,person,77.3204,276.8713,99.3263,319.985
VOCdevkit/VOC2008/JPEGImages/2008_003409.jpg,person,229.0112,17.2575,500.0,375.0
VOCdevkit/VOC2008/JPEGImages/2008_003414.jpg,train,35.9281,84.7305,368.2635,461.976
VOCdevkit/VOC2008/JPEGImages/2008_003414.jpg,person,348.503,284.1317,398.8024,421.2575
VOCdevkit/VOC2008/JPEGImages/2008_003414.jpg,train,412.7907,302.6163,469.186,371.8023
VOCdevkit/VOC2008/JPEGImages/2008_003415.jpg,car,0.0,85.5539,500.0,284.0569
VOCdevkit/VOC2008/JPEGImages/2008_003417.jpg,dog,0.66467,299.7006,209.6467,475.7485
VOCdevkit/VOC2008/JPEGImages/2008_003417.jpg,dog,75.515,175.1497,185.6946,265.5689
VOCdevkit/VOC2008/JPEGImages/2008_003417.jpg,person,0.0,117.6647,67.7305,266.1677
VOCdevkit/VOC2008/JPEGImages/2008_003417.jpg,person,0.0,13.4731,50.9641,173.3533
VOCdevkit/VOC2008/JPEGImages/2008_003417.jpg,person,103.0599,7.485,366.0,490.7186
VOCdevkit/VOC2008/JPEGImages/2008_003417.jpg,person,241.982,145.8084,297.6707,379.3413
VOCdevkit/VOC2008/JPEGImages/2008_003418.jpg,person,50.656,0.0,500.0,375.0
VOCdevkit/VOC2008/JPEGImages/2008_003426.jpg,bird,47.0117,14.5321,372.8134,333.0
VOCdevkit/VOC2008/JPEGImages/2008_003429.jpg,person,159.0485,170.2425,192.6306,227.1455
VOCdevkit/VOC2008/JPEGImages/2008_003429.jpg,person,317.6306,141.3246,422.1082,324.1604
VOCdevkit/VOC2008/JPEGImages/2008_003429.jpg,person,386.6604,173.9739,451.0261,307.3694
VOCdevkit/VOC2008/JPEGImages/2008_003429.jpg,motorbike,252.3321,211.2873,485.541,359.6082
VOCdevkit/VOC2008/JPEGImages/2008_003430.jpg,cat,69.6856,25.8234,268.1886,288.0988
VOCdevkit/VOC2008/JPEGImages/2008_003430.jpg,cat,243.0389,55.9132,500.0,375.0
VOCdevkit/VOC2008/JPEGImages/2008_003430.jpg,sofa,0.52395,40.6437,500.0,375.0
VOCdevkit/VOC2008/JPEGImages/2008_003434.jpg,tvmonitor,216.1079,68.3309,457.3615,230.1385
VOCdevkit/VOC2008/JPEGImages/2008_003434.jpg,pottedplant,60.1312,264.395,119.898,321.2464
VOCdevkit/VOC2008/JPEGImages/2008_003434.jpg,pottedplant,17.1283,126.6399,97.3032,295.0073
VOCdevkit/VOC2008/JPEGImages/2008_003435.jpg,tvmonitor,32.8593,13.6976,500.0,359.9551
VOCdevkit/VOC2008/JPEGImages/2008_003437.jpg,person,1.3993,16.7575,323.2276,374.0
VOCdevkit/VOC2008/JPEGImages/2008_003437.jpg,person,279.3843,74.5933,500.0,374.0
VOCdevkit/VOC2008/JPEGImages/2008_003447.jpg,horse,118.7994,82.6976,392.3563,365.4701
VOCdevkit/VOC2008/JPEGImages/2008_003447.jpg,person,204.6497,129.2605,282.7395,373.2305
VOCdevkit/VOC2008/JPEGImages/2008_003448.jpg,person,60.2545,224.8503,232.7096,303.2934
VOCdevkit/VOC2008/JPEGImages/2008_003448.jpg,chair,78.2186,101.497,272.8293,364.9701
VOCdevkit/VOC2008/JPEGImages/2008_003448.jpg,chair,1.0,39.8204,36.3024,217.0659
VOCdevkit/VOC2008/JPEGImages/2008_003452.jpg,car,0.0,42.4401,476.1228,306.512
VOCdevkit/VOC2008/JPEGImages/2008_003452.jpg,car,225.0749,33.9072,440.6437,135.4042
VOCdevkit/VOC2008/JPEGImages/2008_003452.jpg,person,435.2545,48.2784,474.7754,137.6497
VOCdevkit/VOC2008/JPEGImages/2008_003452.jpg,person,376.4222,45.5838,396.1826,94.985
VOCdevkit/VOC2008/JPEGImages/2008_003452.jpg,person,188.2485,44.6856,230.9132,84.2066
VOCdevkit/VOC2008/JPEGImages/2008_003452.jpg,person,171.6317,44.2365,201.7216,88.2485
VOCdevkit/VOC2008/JPEGImages/2008_003452.jpg,person,152.3204,47.8293,175.2246,88.2485
VOCdevkit/VOC2008/JPEGImages/2008_003458.jpg,boat,76.1662,54.4825,412.9009,240.3426
VOCdevkit/VOC2008/JPEGImages/2008_003458.jpg,boat,1.0,99.672,150.5102,240.3426
VOCdevkit/VOC2008/JPEGImages/2008_003462.jpg,bird,330.595,70.4663,483.3481,161.0524
VOCdevkit/VOC2008/JPEGImages/2008_003462.jpg,bird,23.3126,47.3757,163.1883,142.8464
VOCdevkit/VOC2008/JPEGImages/2008_003463.jpg,bottle,257.3268,152.2345,367.0071,205.0764
VOCdevkit/VOC2008/JPEGImages/2008_003463.jpg,bottle,192.9396,158.8952,258.2149,252.5897
VOCdevkit/VOC2008/JPEGImages/2008_003463.jpg,person,405.1954,151.7904,500.0,332.0
VOCdevkit/VOC2008/JPEGImages/2008_003463.jpg,person,113.8988,84.2948,353.2416,332.0
VOCdevkit/VOC2008/JPEGImages/2008_003469.jpg,person,170.7371,73.6936,306.6163,333.0
VOCdevkit/VOC2008/JPEGImages/2008_003469.jpg,person,309.7247,95.452,496.6696,333.0
VOCdevkit/VOC2008/JPEGImages/2008_003469.jpg,person,4.2185,36.8375,210.7016,333.0
VOCdevkit/VOC2008/JPEGImages/2008_003478.jpg,aeroplane,0.0,46.9311,219.2365,120.1347
VOCdevkit/VOC2008/JPEGImages/2008_003478.jpg,person,272.6796,56.3623,303.6677,156.9611
VOCdevkit/VOC2008/JPEGImages/2008_003478.jpg,person,303.2186,55.9132,352.6198,174.0269
VOCdevkit/VOC2008/JPEGImages/2008_003480.jpg,boat,44.185,150.87,263.9652,237.4084
VOCdevkit/VOC2008/JPEGImages/2008_003485.jpg,bird,172.979,262.5,264.5958,328.518
VOCdevkit/VOC2008/JPEGImages/2008_003485.jpg,bird,21.1826,252.6198,152.7695,305.6138
VOCdevkit/VOC2008/JPEGImages/2008_003485.jpg,bird,141.0928,226.1228,220.1347,261.6018
VOCdevkit/VOC2008/JPEGImages/2008_003485.jpg,bird,42.7395,232.8593,142.4401,263.3982
VOCdevkit/VOC2008/JPEGImages/2008_003485.jpg,bird,269.985,198.7275,344.0868,228.3683
VOCdevkit/VOC2008/JPEGImages/2008_003485.jpg,bird,425.3743,170.8832,469.3862,211.7515
VOCdevkit/VOC2008/JPEGImages/2008_003485.jpg,bird,345.8832,204.5659,425.3743,237.7994
VOCdevkit/VOC2008/JPEGImages/2008_003485.jpg,bird,350.3743,222.0808,408.3084,263.8473
VOCdevkit/VOC2008/JPEGImages/2008_003485.jpg,bird,321.1826,170.4341,360.2545,213.997
VOCdevkit/VOC2008/JPEGImages/2008_003485.jpg,bird,222.3802,183.9072,261.4521,235.5539
VOCdevkit/VOC2008/JPEGImages/2008_003485.jpg,bird,358.9072,177.1707,390.3443,206.8114
